,full_name,selling_price,new-price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,engine,seats
15543,Ford Aspire 1.5 TDCi Titanium,5.75,10.3,2016,1,53500.0,0,1,1,25.83,1498.0,5
15544,Honda CR-V 2.0 AT,32.0,33.52,2018,0,13868.0,0,4,0,13.1,1997.0,5
15545,Hyundai i10 Magna,3.95,0.0,2013,0,94952.0,0,4,1,20.36,1197.0,5
15546,Mercedes-Benz C-Class C 220d Avantgarde Edition C,32.0,52.16,2018,0,15000.0,0,1,0,19.27,2143.0,5
15547,Maruti Wagon R VXI BS IV,2.85,5.4,2013,1,30000.0,0,4,1,18.9,998.0,5
15548,Honda Mobilio S i VTEC,5.4,0.0,2016,0,24000.0,0,4,1,17.3,1497.0,5
15549,Maruti Wagon R LXI BS IV,2.5,0.0,2011,1,20000.0,0,4,1,18.9,998.0,5
15550,Mahindra Marazzo M2 8Str BSIV,6.8,14.24,2018,1,100000.0,0,1,1,17.3,1497.0,5
15551,Honda BRV i-VTEC VX MT,8.75,0.0,2016,0,47000.0,0,4,1,15.4,1497.0,5
15552,Chevrolet Optra Magnum 2.0 LT,3.15,0.0,2011,1,85000.0,0,1,1,16.52,1991.0,5
15553,Ford Ecosport 1.5 DV5 MT Titanium,5.25,10.25,2013,0,64000.0,0,1,1,22.7,1498.0,5
15554,Ford Ecosport 2015-2021 1.5 Ti VCT MT Titanium BSIV,6.7,9.19,2016,0,35000.0,0,4,1,15.85,1499.0,5
15555,Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,7.5,6.65,2018,0,9339.0,0,4,1,18.78,999.0,5
15556,Mahindra Bolero DI BSIII,3.8,9.0,2010,1,40000.0,0,1,1,13.6,2523.0,5
15557,Honda Amaze S i-Dtech,3.75,8.77,2014,0,57258.0,0,1,1,25.8,1498.0,5
15558,Hyundai Grand i10 Asta Option,5.3,0.0,2015,0,39048.0,0,4,1,18.9,1197.0,5
15559,Maruti Vitara Brezza VDi,8.9,0.0,2018,1,22000.0,0,1,1,24.3,1248.0,5
15560,Audi A4 2.0 TDI Premium Sport Limited Edition,13.5,0.0,2014,0,98300.0,0,1,0,17.11,1968.0,5
15561,Nissan Micra Diesel XV,3.5,0.0,2011,1,100000.0,0,1,1,23.08,1461.0,5
15562,Maruti Ertiga VXI CNG,8.75,0.0,2018,0,11128.0,0,0,1,17.5,1373.0,5
15563,Toyota Etios V,2.85,0.0,2011,0,70105.0,0,4,1,16.78,1496.0,5
15564,Maruti Alto 800 LXI,2.79,3.33,2017,0,46871.0,0,4,1,24.7,796.0,5
15565,Maruti Swift Dzire ZDI,6.15,0.0,2015,1,60000.0,0,1,1,26.59,1248.0,5
15566,Toyota Innova Crysta 2016-2020 2.4 GX MT 8S BSIV,14.95,20.73,2016,0,100000.0,0,1,1,13.68,2393.0,5
15567,Maruti Swift Dzire VDI,6.0,0.0,2017,1,50000.0,0,1,1,28.4,1248.0,5
15568,Mahindra Xylo D2,4.0,0.0,2010,1,120000.0,0,1,1,13.0,2489.0,5
15569,Honda CR-V 2.4L 4WD AT,17.5,32.68,2017,0,55000.0,0,4,0,11.1,2354.0,5
15570,Maruti Swift Dzire Vdi BSIV,3.25,0.0,2012,1,110000.0,0,1,1,19.3,1248.0,5
15571,Maruti Ertiga SHVS VDI,8.81,0.0,2017,0,51234.0,0,1,1,24.52,1248.0,5
15572,Jaguar XF 2.2 Litre Luxury,25.0,0.0,2015,1,90000.0,0,1,0,16.36,2179.0,5
15573,Maruti Omni 8 Seater BSIV,3.1,0.0,2016,0,12581.0,0,4,1,14.0,796.0,5
15574,Maruti S-Presso VXI,5.0,4.42,2021,1,5000.0,0,4,1,21.7,998.0,5
15575,Renault Duster 110PS Diesel RxL,3.5,0.0,2013,1,120000.0,0,1,1,19.01,1461.0,5
15576,Maruti Wagon R LXI CNG,2.95,0.0,2015,0,55000.0,0,0,1,26.2,998.0,5
15577,Maruti Eeco 5 Seater Standard BSIV,3.35,4.59,2015,1,50000.0,0,4,1,15.37,1196.0,5
15578,Honda City 1.5 V AT,2.81,12.66,2009,1,80000.0,0,4,0,16.8,1497.0,5
15579,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,18.0,20.8,2017,1,60000.0,0,1,0,11.36,2755.0,5
15580,Mahindra Scorpio VLX SE BSIII,4.78,14.49,2012,0,69934.0,0,1,1,15.4,2179.0,5
15581,Honda WR-V i-VTEC S,6.5,10.09,2017,1,15000.0,0,4,1,17.5,1199.0,5
15582,Tata Safari 2005-2017 DICOR 2.2 EX 4x2,3.3,14.85,2012,1,90000.0,0,1,1,11.57,2179.0,5
15583,Chevrolet Enjoy TCDi LS 8 Seater,3.5,0.0,2014,0,78500.0,0,1,1,18.2,1248.0,5
15584,Maruti Swift Dzire VDi,3.6,0.0,2010,1,156000.0,0,1,1,19.3,1248.0,5
15585,Honda Amaze VX i-VTEC,6.5,7.35,2018,1,25000.0,0,4,1,17.8,1198.0,5
15586,Maruti Ertiga ZXI,10.45,9.49,2019,0,15000.0,0,4,1,19.01,1462.0,5
15587,Maruti Wagon R VXI with ABS,2.95,5.11,2015,1,35000.0,0,4,1,20.51,998.0,5
15588,Chevrolet Beat Diesel LT,1.4,0.0,2013,1,65000.0,0,1,1,25.44,936.0,5
15589,Maruti Swift Dzire LDI,3.0,0.0,2013,1,70000.0,0,1,1,23.4,1248.0,5
15590,Maruti Swift VXI Optional,5.25,6.65,2016,1,51000.0,0,4,1,20.4,1197.0,5
15591,Hyundai Grand i10 Sportz Plus,3.8,6.74,2017,1,60000.0,0,4,1,18.9,1197.0,5
15592,Maruti Swift Dzire Tour LXI,6.4,6.32,2016,0,50125.0,0,4,1,19.0,1197.0,5
15593,Hyundai i20 1.4 CRDi Sportz,5.0,9.68,2012,1,90000.0,0,1,1,23.0,1396.0,5
15594,Maruti Eeco 5 Seater AC BSIV,3.45,4.47,2019,1,30000.0,0,4,1,15.37,1196.0,5
15595,Chevrolet Beat Diesel LT,2.7,0.0,2012,0,104760.0,0,1,1,25.44,936.0,5
15596,Maruti Ertiga VXI CNG,7.75,10.23,2017,0,49000.0,0,0,1,17.5,1373.0,5
15597,Maruti Ignis Delta AMT,5.45,5.83,2017,0,24000.0,0,4,0,20.89,1197.0,5
15598,Skoda Rapid 1.5 TDI Ambition,8.35,0.0,2018,0,39000.0,0,1,1,21.14,1498.0,5
15599,Honda City S,3.25,0.0,2011,0,71000.0,0,4,1,16.8,1497.0,5
15600,Maruti Swift AMT ZXI BSIV,6.95,6.41,2018,0,19000.0,0,4,0,22.0,1197.0,5
15601,Honda BRV i-DTEC VX MT,9.5,0.0,2017,0,24000.0,0,1,1,21.9,1498.0,5
15602,Honda City i VTEC SV,7.0,12.9,2016,0,58000.0,0,4,1,17.4,1497.0,5
15603,Maruti Swift Dzire VXI 1.2,6.32,6.62,2019,1,20000.0,0,4,1,21.21,1197.0,5
15604,Skoda Superb Elegance 2.0 TDI CR AT,7.31,0.0,2013,0,63500.0,0,1,0,17.2,1968.0,5
15605,Tata Hexa XT,12.5,14.1,2017,1,30000.0,0,1,1,17.6,2179.0,5
15606,Chevrolet Spark 1.0 LS,1.5,0.0,2013,1,70000.0,0,4,1,16.2,995.0,5
15607,Tata Hexa XMA,12.0,14.1,2018,0,47000.0,0,1,0,17.6,2179.0,5
15608,Hyundai Grand i10 Magna,3.96,7.33,2014,1,60000.0,0,4,1,18.9,1197.0,5
15609,Hyundai Grand i10 CRDi Sportz,4.16,0.0,2014,1,165000.0,0,1,1,24.0,1120.0,5
15610,Hyundai Xcent 1.2 Kappa SX,5.4,0.0,2016,0,55371.0,0,4,1,19.1,1197.0,5
15611,Maruti Swift Dzire VDi,4.5,0.0,2012,1,77775.0,0,1,1,19.3,1248.0,5
15612,Maruti Baleno Delta 1.3,7.0,0.0,2017,1,60000.0,0,1,1,27.39,1248.0,5
15613,Tata Indica eLS,1.1,0.0,2014,1,70000.0,0,1,1,25.0,1396.0,5
15614,Tata Indigo LX (TDI) BS-III,4.5,0.0,2017,1,70000.0,0,1,1,19.09,1405.0,5
15615,Hyundai Creta 1.6 CRDi SX Option,13.35,13.39,2017,0,17550.0,0,1,1,19.67,1582.0,5
15616,Audi A6 2.0 TDI Premium Plus,21.5,0.0,2014,0,76000.0,0,1,0,17.68,1968.0,5
15617,BMW X3 xDrive20d xLine,21.5,78.14,2014,0,66000.0,0,1,0,18.56,1995.0,5
15618,Skoda Superb LK 1.8 TSI AT,18.5,0.0,2016,0,59000.0,0,4,0,14.67,1798.0,5
15620,Maruti Ciaz VDi Plus SHVS,7.25,0.0,2016,0,47000.0,0,1,1,28.09,1248.0,5
15622,Honda City i VTEC VX,8.0,12.8,2015,1,40000.0,0,4,1,17.4,1497.0,5
15623,Maruti Celerio VXI AT Optional,4.7,5.55,2016,1,60000.0,0,4,0,23.1,998.0,5
15624,Mercedes-Benz C-Class C 250 CDI Avantgarde,10.9,51.3,2011,0,80000.0,0,1,0,19.71,2143.0,5
15625,Hyundai i20 1.2 Spotz,6.75,7.9,2018,0,9300.0,0,4,1,18.6,1197.0,5
15626,Mitsubishi Outlander 2.4,8.75,0.0,2013,0,78000.0,0,4,0,11.3,2360.0,5
15627,Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,17.65,0.0,2017,0,29244.0,0,1,0,11.36,2755.0,5
15628,Maruti Alto K10 VXI,2.65,0.0,2015,0,75000.0,0,4,1,23.95,998.0,5
15629,Ford Freestyle Titanium Plus Diesel,6.65,9.81,2018,0,29303.0,0,1,1,23.8,1499.0,5
15630,Maruti Alto K10 VXI,3.9,0.0,2018,1,50000.0,0,4,1,23.95,998.0,5
15631,Mahindra XUV500 W8 2WD,12.35,17.83,2015,0,89000.0,0,1,1,15.1,2179.0,5
15632,Skoda Octavia Ambition 2.0 TDI AT,9.7,0.0,2014,0,99220.0,0,1,0,19.3,1968.0,5
15633,Hyundai Verna 1.6 SX,3.5,12.19,2012,1,177000.0,0,1,1,22.32,1582.0,5
15634,Maruti Wagon R LXI CNG Optional,3.75,0.0,2016,0,44000.0,0,0,1,26.6,998.0,5
15635,Honda Amaze V CVT Petrol BSIV,7.55,7.35,2018,0,10000.0,0,4,0,19.0,1199.0,5
15636,Maruti Baleno Alpha,7.49,7.4,2017,0,26000.0,0,4,1,21.01,1197.0,5
15637,Maruti Alto K10 VXI,2.8,0.0,2016,1,35000.0,0,4,1,23.95,998.0,5
15638,Hyundai Grand i10 Asta,4.59,7.06,2015,0,38000.0,0,4,1,18.9,1197.0,5
15639,Maruti Swift Dzire VXI,5.0,6.56,2016,1,27500.0,0,4,1,20.85,1197.0,5
15640,Hyundai i20 Active 1.4 SX,6.2,0.0,2015,1,150000.0,0,1,1,21.19,1396.0,5
15641,Opel Corsa Sail 1.6,1.5,0.0,2005,0,50000.0,0,4,1,13.9,1598.0,5
15642,Maruti Swift VDI,5.2,0.0,2013,0,40147.0,0,1,1,28.4,1248.0,5
15643,Maruti Swift Dzire VDI,7.5,0.0,2017,1,44500.0,0,1,1,28.4,1248.0,5
15644,Honda Amaze S i-Dtech,4.74,9.18,2015,0,56000.0,0,1,1,25.8,1498.0,5
15645,Honda Civic ZX BSIV,21.5,21.22,2020,0,1900.0,0,4,0,16.5,1799.0,5
15646,Hyundai i20 2015-2017 Magna 1.2,4.9,8.38,2015,0,81465.0,0,4,1,18.6,1197.0,5
15647,Skoda Rapid 1.6 TDI Ambition Plus,2.73,0.0,2013,0,149028.0,0,1,1,20.5,1598.0,5
15648,Volkswagen Jetta 2.0L TDI Highline AT,5.95,0.0,2012,0,95009.0,0,1,0,16.96,1968.0,5
15649,Renault Duster 85PS Diesel RxE,5.78,0.0,2016,1,138000.0,0,1,1,19.87,1461.0,5
15650,Maruti Swift LXI,3.0,6.62,2012,1,60000.0,0,4,1,18.6,1197.0,5
15651,Hyundai Verna 1.6 CRDI SX Option,9.5,12.81,2017,1,40000.0,0,1,1,23.9,1582.0,5
15652,Honda City 2017-2020 VTEC Plus,2.99,12.9,2009,0,87000.0,0,4,1,16.9,1497.0,5
15653,Ford Figo Diesel Titanium,2.5,9.13,2012,1,120000.0,0,1,1,20.0,1399.0,5
15654,Maruti Swift Dzire ZDi,6.5,0.0,2015,0,94000.0,0,1,1,19.3,1248.0,5
15655,Honda City i-DTEC SV,11.0,14.88,2017,1,10000.0,0,1,1,25.6,1498.0,5
15656,Audi A4 2.0 TDI Multitronic,8.9,0.0,2011,0,64690.0,0,1,0,16.55,1968.0,5
15657,Maruti Ritz VDi,3.99,0.0,2011,0,44000.0,0,1,1,23.2,1248.0,5
15658,Toyota Etios V,3.21,0.0,2012,0,68500.0,0,4,1,17.6,1496.0,5
15659,Mercedes-Benz B-Class B200 CDI,19.5,0.0,2016,0,70000.0,0,1,0,15.0,2143.0,5
15661,Maruti Ertiga ZDI,7.4,0.0,2015,1,100000.0,0,1,1,20.77,1248.0,5
15662,Maruti Ignis 1.2 Alpha BSIV,5.3,5.72,2017,1,60000.0,0,4,1,20.89,1197.0,5
15664,Renault Duster 85PS Diesel STD,6.5,0.0,2016,1,56400.0,0,1,1,19.87,1461.0,5
15665,Maruti Swift Dzire VDi,4.65,0.0,2016,0,68000.0,0,1,1,19.3,1248.0,5
15666,Hyundai i20 Sportz Plus CVT BSIV,7.8,8.21,2019,1,10000.0,0,4,0,17.4,1197.0,5
15667,Hyundai Verna 1.6 SX,4.95,12.19,2014,1,225000.0,0,1,1,22.32,1582.0,5
15669,BMW X3 xDrive 20d xLine,39.85,78.14,2016,0,36799.0,0,1,0,18.56,1995.0,5
15670,Tata Safari 2005-2017 4X4 LX,3.5,14.85,2007,1,80000.0,0,1,1,13.93,2179.0,5
15671,Tata Indigo eLX BS IV,2.5,0.0,2011,1,120000.0,0,1,1,23.03,1396.0,5
15672,Fiat Avventura MULTIJET Active,4.25,0.0,2016,0,66000.0,0,1,1,20.5,1248.0,5
15673,Maruti Eeco 7 Seater Standard BSIV,1.8,4.78,2010,1,110000.0,0,4,1,15.37,1196.0,5
15674,Hyundai i10 LPG,2.85,0.0,2012,0,70000.0,0,3,1,19.0,1086.0,5
15675,Volkswagen Polo Petrol Highline 1.2L,6.15,0.0,2015,0,33000.0,0,4,1,16.47,1198.0,5
15676,Renault KWID 1.0 RXT Optional,4.25,4.17,2017,0,57000.0,0,4,1,23.01,999.0,5
15677,Maruti Celerio VXI,3.75,5.26,2014,0,43000.0,0,4,1,23.1,998.0,5
15678,Hyundai i20 Active 1.2 S,5.9,0.0,2016,0,57000.0,0,4,1,17.19,1197.0,5
15679,Hyundai Grand i10 CRDi Asta,4.8,0.0,2016,1,110000.0,0,1,1,24.0,1120.0,5
15681,Maruti Swift VDI,5.3,0.0,2013,1,70000.0,0,1,1,22.9,1248.0,5
15682,Volkswagen Vento Petrol Highline AT,10.0,10.61,2019,0,2700.0,0,4,0,14.4,1598.0,5
15683,Maruti Vitara Brezza ZDi,10.08,0.0,2020,0,8600.0,0,1,1,24.3,1248.0,5
15684,Maruti Vitara Brezza ZDi Plus,8.95,0.0,2017,0,36000.0,0,1,1,24.3,1248.0,5
15685,Datsun RediGO T Option,2.69,4.0,2017,0,21918.0,0,4,1,22.7,799.0,5
15686,Toyota Fortuner 2016-2021 2.8 4WD AT BSIV,29.5,41.24,2017,0,91346.0,0,1,0,15.04,2755.0,5
15687,Mahindra XUV500 AT W10 1.99 mHawk,14.0,16.54,2017,0,36000.0,0,1,0,16.0,1997.0,5
15688,Mahindra Scorpio S5 BSIV,12.0,0.0,2018,1,35000.0,0,1,1,16.36,2179.0,5
15689,Maruti Swift VDi BSIII W/ ABS,3.4,0.0,2009,0,124000.0,0,1,1,17.8,1248.0,5
15690,Skoda Rapid 1.6 TDI Ambition Plus Alloy,4.95,0.0,2014,0,63063.0,0,1,1,20.5,1598.0,5
15692,Renault KWID RXT,2.5,3.67,2018,1,50000.0,0,4,1,25.17,799.0,5
15693,Skoda Yeti Ambition 4X2,6.85,0.0,2011,0,81000.0,0,1,1,17.72,1968.0,5
15694,Hyundai i10 Era 1.1 iTech SE,2.75,0.0,2012,0,16000.0,0,4,1,19.81,1086.0,5
15695,Tata Zest Quadrajet 1.3 75PS XM,4.7,0.0,2017,1,120000.0,0,1,1,22.95,1248.0,5
15697,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,9.5,0.0,2019,1,70000.0,0,1,1,25.1,1248.0,5
15699,Mahindra XUV500 W8 2WD,7.7,17.83,2011,0,74000.0,0,1,1,15.1,2179.0,5
15700,Hyundai Verna VTVT 1.6 SX,9.95,10.91,2019,1,20000.0,0,4,1,17.0,1591.0,5
15701,Maruti Ritz VDi,3.0,0.0,2012,1,83000.0,0,1,1,23.2,1248.0,5
15702,Ford Fiesta 1.4 Durasport EXI,1.3,0.0,2006,1,80000.0,0,4,1,16.6,1388.0,5
15703,Hyundai Grand i10 Sportz,4.95,7.33,2015,0,30000.0,0,4,1,18.9,1197.0,5
15704,Maruti Baleno Delta,7.25,0.0,2019,0,20214.0,0,4,1,21.01,1197.0,5
15705,Hyundai Sonata 2.4 GDi MT,12.0,0.0,2013,0,17650.0,0,4,1,13.44,2359.0,5
15706,Maruti Swift Dzire LDI,3.65,0.0,2014,1,100000.0,0,1,1,23.4,1248.0,5
15707,Maruti Ertiga BSIV VXI AT,6.0,8.69,2017,1,95000.0,0,4,0,17.03,1373.0,5
15708,BMW X1 sDrive 20d xLine,28.5,53.22,2017,0,23000.0,0,1,0,20.68,1995.0,5
15709,Mahindra Quanto C8,4.45,0.0,2014,0,88000.0,0,1,1,17.21,1493.0,5
15710,Honda Amaze S i-Dtech,4.25,0.0,2013,1,34294.0,0,1,1,25.8,1498.0,5
15711,Honda City VX MT,8.5,12.9,2016,0,27275.0,0,4,1,17.4,1497.0,5
15712,Toyota Innova Crysta 2016-2020 2.4 VX MT 8 STR,18.35,19.99,2017,0,87000.0,0,1,1,13.68,2393.0,5
15713,Renault Duster 110PS Diesel RxZ Plus,5.25,0.0,2014,0,56000.0,0,1,1,19.64,1461.0,5
15714,Maruti Wagon R VXI BSIII,1.75,5.4,2010,1,25000.0,0,4,1,18.9,998.0,5
15715,Jaguar XF 2.2 Litre Luxury,30.0,0.0,2015,0,50000.0,0,1,0,16.36,2179.0,5
15716,Hyundai Santro Magna CNG BSIV,5.25,0.0,2018,1,6500.0,0,0,1,30.48,1086.0,5
15717,Renault KWID Climber 1.0 MT,3.4,0.0,2017,0,30000.0,0,4,1,23.01,999.0,5
15718,Nissan Sunny Diesel XL,2.9,0.0,2012,0,58000.0,0,1,1,21.64,1461.0,5
15719,Skoda Laura 1.9 TDI AT Ambiente,4.4,0.0,2012,0,85000.0,0,1,0,17.0,1896.0,5
15720,Maruti Celerio VXI AT,4.5,5.55,2015,0,35000.0,0,4,0,23.1,998.0,5
15721,Mahindra TUV 300 mHAWK100 T8,8.5,0.0,2017,1,15000.0,0,1,1,18.49,1493.0,5
15722,Toyota Innova 2.5 VX (Diesel) 8 Seater,11.99,0.0,2015,0,117000.0,0,1,1,12.99,2494.0,5
15723,Hyundai i10 Era,2.3,0.0,2013,1,60000.0,0,4,1,19.81,1086.0,5
15724,Mahindra Scorpio 2009-2014 SLE 7S BSIV,6.0,14.42,2014,1,90000.0,0,1,1,12.05,2179.0,5
15725,Hyundai i10 Magna 1.2 iTech SE,3.0,0.0,2009,1,30000.0,0,4,1,20.36,1197.0,5
15726,Volkswagen Ameo 1.2 MPI Comfortline,5.5,0.0,2016,0,21866.0,0,4,1,17.0,1198.0,5
15727,Tata Tiago 1.2 Revotron XZ,4.6,5.96,2017,0,39871.0,0,4,1,23.84,1199.0,5
15728,Maruti Wagon R AMT VXI Option,5.15,5.71,2018,0,17000.0,0,4,0,20.51,998.0,5
15729,Mahindra Bolero 2011-2019 SLX 2WD BSIII,5.1,8.79,2014,1,100000.0,0,1,1,15.96,2523.0,5
15730,Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,16.95,21.31,2017,0,167000.0,0,1,1,13.68,2393.0,5
15731,Maruti A Star Vxi,2.25,0.0,2009,0,56109.0,0,4,1,19.0,998.0,5
15732,Volkswagen Polo 1.5 TDI Highline,4.5,0.0,2014,0,132220.0,0,1,1,20.14,1498.0,5
15733,Maruti Vitara Brezza ZDi Plus,9.5,0.0,2019,0,12000.0,0,1,1,24.3,1248.0,5
15734,Maruti Alto 800 LXI,2.0,3.35,2013,1,48000.0,0,4,1,22.74,796.0,5
15735,Audi A4 2.0 TDI 177 Bhp Premium Plus,15.45,0.0,2014,0,64000.0,0,1,0,17.11,1968.0,5
15736,Maruti Swift Vdi BSIII,2.17,0.0,2010,1,100000.0,0,1,1,17.8,1248.0,5
15737,Hyundai i20 Asta 1.2,6.95,8.22,2016,0,49000.0,0,4,1,18.6,1197.0,5
15738,Honda New Accord 2008-2011 2.4 AT,5.65,0.0,2011,0,58000.0,0,4,0,11.7,2354.0,5
15739,Toyota Etios G,3.5,0.0,2012,1,200000.0,0,4,1,17.6,1496.0,5
15740,Hyundai Grand i10 Magna,4.5,6.71,2016,0,8700.0,0,4,1,18.9,1197.0,5
15741,Mahindra Scorpio VLS AT 2.2 mHAWK,6.9,14.32,2012,1,70000.0,0,1,0,11.79,2179.0,5
15742,Hyundai i20 Asta Option BSIV,7.75,7.91,2019,1,25000.0,0,4,1,18.6,1197.0,5
15743,Maruti Swift VXI,4.25,6.83,2012,0,85508.0,0,4,1,18.6,1197.0,5
15744,Hyundai Getz GLE,1.95,0.0,2007,0,44000.0,0,4,1,15.3,1341.0,5
15745,Mahindra Scorpio 1.99 S6 Plus,9.15,15.19,2017,0,91000.0,0,1,1,15.4,1997.0,5
15746,Maruti Swift Dzire VDI,4.9,0.0,2015,0,52000.0,0,1,1,26.59,1248.0,5
15747,Maruti Ritz VXI,2.25,0.0,2009,0,51000.0,0,4,1,21.1,1197.0,5
15749,Hyundai Verna 1.6 CRDi S,9.0,13.62,2015,1,156000.0,0,1,1,23.9,1582.0,5
15750,Tata Tiago 1.2 Revotron XZ,4.98,0.0,2019,1,16876.0,0,4,1,23.84,1199.0,5
15751,Mitsubishi Pajero 2.8 SFX,7.0,0.0,2011,1,135000.0,0,1,1,10.5,2835.0,5
15752,Maruti Swift LXI Option,4.5,6.41,2015,0,49134.0,0,4,1,20.4,1197.0,5
15753,Honda City Edge Edition SV,8.44,12.68,2018,0,15000.0,0,4,1,17.4,1497.0,5
15754,Hyundai Grand i10 Sportz,4.5,7.06,2015,1,30000.0,0,4,1,18.9,1197.0,5
15755,Maruti Baleno Alpha 1.2,7.2,7.05,2019,0,13500.0,0,4,1,21.4,1197.0,5
15756,Honda Civic 1.8 (E) MT,2.4,21.22,2010,1,80000.0,0,4,1,13.5,1799.0,5
15757,Maruti Wagon R LXI CNG Optional,4.31,6.1,2017,0,29852.0,0,0,1,26.6,998.0,5
15758,Mahindra XUV500 W8 2WD,8.5,17.83,2014,1,80000.0,0,1,1,15.1,2179.0,5
15759,Mitsubishi Cedia Elegance,3.85,0.0,2007,0,58358.0,0,4,1,14.7,1999.0,5
15761,Mahindra XUV500 2011-2015 W8 FWD,8.85,17.83,2013,0,92000.0,0,1,1,15.1,2179.0,5
15762,Maruti Vitara Brezza ZDi,8.75,0.0,2017,0,27000.0,0,1,1,24.3,1248.0,5
15764,Toyota Etios VD,3.96,0.0,2012,1,120000.0,0,1,1,23.59,1364.0,5
15765,Toyota Innova 2.5 VX (Diesel) 7 Seater,12.5,0.0,2014,1,30000.0,0,1,1,12.99,2494.0,5
15766,Honda City i DTEC SV,4.0,14.79,2014,1,84000.0,0,1,1,26.0,1498.0,5
15767,Volkswagen Vento 1.2 TSI Comfortline AT,5.65,10.48,2014,0,37540.0,0,4,0,16.93,1197.0,5
15768,Maruti Wagon R VXI,3.45,5.4,2013,0,20670.0,0,4,1,20.51,998.0,5
15769,Toyota Etios GD,5.0,0.0,2014,1,95000.0,0,1,1,23.59,1364.0,5
15770,Honda Brio S MT,3.35,0.0,2012,0,15000.0,0,4,1,19.4,1198.0,5
15771,BMW X1 sDrive 20d xLine,22.0,49.45,2016,1,30000.0,0,1,0,20.68,1995.0,5
15772,Hyundai Xcent 1.2 Kappa SX,4.6,0.0,2015,0,39400.0,0,4,1,19.1,1197.0,5
15773,Toyota Innova 2.5 G (Diesel) 8 Seater,9.25,0.0,2013,0,147000.0,0,1,1,12.99,2494.0,5
15774,BMW 5 Series 525d Sedan,11.5,76.04,2010,0,142500.0,0,1,0,16.73,2495.0,5
15775,Honda City i VTEC SV,6.25,12.68,2015,0,60000.0,0,4,1,17.4,1497.0,5
15776,Maruti Vitara Brezza ZDi Plus,7.5,0.0,2016,1,66200.0,0,1,1,24.3,1248.0,5
15777,Datsun RediGO A,2.45,4.0,2017,0,18900.0,0,4,1,22.7,799.0,5
15778,Chevrolet Cruze LTZ,4.1,0.0,2010,1,80000.0,0,1,1,18.3,1991.0,5
15779,Maruti Swift Dzire AMT VXI BS IV,6.45,6.53,2017,2,30503.0,0,4,0,22.0,1197.0,5
15780,Hyundai Verna 1.6 SX VTVT,5.25,10.55,2013,0,64000.0,0,4,1,17.01,1591.0,5
15781,Hyundai i20 1.2 Magna,2.65,8.03,2011,0,6708.0,0,4,1,18.5,1197.0,5
15782,Audi A6 35 TDI,25.5,0.0,2015,0,68000.0,0,1,0,18.53,1968.0,5
15783,Hyundai Xcent 1.2 Kappa S CNG,3.95,0.0,2015,0,52000.0,0,4,1,18.0,1197.0,5
15784,Maruti Ritz VDi,3.85,0.0,2012,0,68000.0,0,1,1,23.2,1248.0,5
15785,Maruti Zen Estilo LXI BSIII,1.9,0.0,2009,0,85000.0,0,4,1,18.2,998.0,5
15786,Audi A6 2.0 TDI Technology,16.0,0.0,2012,0,70000.0,0,1,0,17.68,1968.0,5
15787,Renault Duster RXZ 110PS AMT BSIV,6.0,0.0,2020,1,150000.0,0,1,0,19.87,1461.0,5
15788,Mahindra Scorpio 2009-2014 SLE 7S BSIV,6.5,16.42,2013,0,122772.0,0,1,1,12.05,2179.0,5
15789,Maruti Vitara Brezza LDi Option,7.34,0.0,2018,0,35000.0,0,1,1,24.3,1248.0,5
15790,Tata Indica Vista Quadrajet VX,2.0,0.0,2013,1,120000.0,0,1,1,22.3,1248.0,5
15791,Hyundai Creta 1.4 CRDi S,9.5,11.7,2018,1,60000.0,0,1,1,21.38,1396.0,5
15792,Skoda Rapid 1.6 TDI Ambition,8.0,0.0,2017,0,20125.0,0,1,1,20.5,1598.0,5
15793,Maruti Swift Dzire VXI,3.95,6.92,2013,0,38000.0,0,4,1,19.1,1197.0,5
15794,Maruti Alto 800 VXI,3.73,3.59,2020,1,5000.0,0,4,1,22.05,796.0,5
15795,Maruti Swift Dzire VDi,3.6,0.0,2011,0,89000.0,0,1,1,19.3,1248.0,5
15796,Maruti Wagon R ZXI 1.2,5.5,5.71,2019,1,17000.0,0,4,1,20.52,1197.0,5
15797,Renault Scala Diesel RxE,3.5,0.0,2013,1,74000.0,0,1,1,21.64,1461.0,5
15798,Maruti Baleno Zeta,7.0,6.58,2020,1,2400.0,0,4,1,21.01,1197.0,5
15799,Maruti Vitara Brezza ZDi Plus,9.75,0.0,2018,0,62000.0,0,1,1,24.3,1248.0,5
15800,Hyundai Grand i10 Magna,5.5,7.33,2017,0,43000.0,0,4,1,18.9,1197.0,5
15801,Hyundai Xcent 1.2 Kappa S,3.4,0.0,2016,1,80000.0,0,4,1,19.1,1197.0,5
15803,Maruti Wagon R Duo Lxi,2.5,0.0,2011,1,120000.0,0,3,1,26.2,998.0,5
15804,Toyota Etios Liva V,3.99,0.0,2011,0,53000.0,0,4,1,17.71,1197.0,5
15805,Toyota Corolla Altis G,10.25,0.0,2014,0,52700.0,0,4,1,14.53,1798.0,5
